BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
88,"IRQ","Middle East and North Africa","Iraq",1960,"M",67.18,13.79,3.03
88,"IRQ","Middle East and North Africa","Iraq",1965,"M",79.15,23.63,5.85
88,"IRQ","Middle East and North Africa","Iraq",1970,"M",75.06,25.62,7.83
88,"IRQ","Middle East and North Africa","Iraq",1975,"M",99.99,33.58,11.83
88,"IRQ","Middle East and North Africa","Iraq",1980,"M",99.99,62.21,12.35
88,"IRQ","Middle East and North Africa","Iraq",1985,"M",90.74,55.69,14.40
88,"IRQ","Middle East and North Africa","Iraq",1990,"M",99.99,48.71,16.90
88,"IRQ","Middle East and North Africa","Iraq",1995,"M",74.21,35.03,13.72
88,"IRQ","Middle East and North Africa","Iraq",2000,"M",89.73,31.73,15.81
88,"IRQ","Middle East and North Africa","Iraq",2005,"M",99.99,42.15,19.80
88,"IRQ","Middle East and North Africa","Iraq",2010,"M",99.99,48.57,24.98
120,"MLT","Middle East and North Africa","Malta",1820,"M",13.58,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1825,"M",14.78,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1830,"M",16.06,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1835,"M",17.44,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1840,"M",18.90,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1845,"M",20.46,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1850,"M",22.12,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1855,"M",23.86,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1860,"M",25.70,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1865,"M",27.63,0.01,0.01
120,"MLT","Middle East and North Africa","Malta",1870,"M",29.65,0.01,0.02
120,"MLT","Middle East and North Africa","Malta",1875,"M",31.75,0.02,0.02
120,"MLT","Middle East and North Africa","Malta",1880,"M",33.93,0.03,0.03
120,"MLT","Middle East and North Africa","Malta",1885,"M",36.18,0.04,0.04
120,"MLT","Middle East and North Africa","Malta",1890,"M",38.50,0.06,0.05
120,"MLT","Middle East and North Africa","Malta",1895,"M",54.54,0.09,0.07
120,"MLT","Middle East and North Africa","Malta",1900,"M",70.58,0.13,0.09
120,"MLT","Middle East and North Africa","Malta",1905,"M",77.77,0.19,0.12
120,"MLT","Middle East and North Africa","Malta",1910,"M",84.95,0.27,0.16
120,"MLT","Middle East and North Africa","Malta",1915,"M",71.10,0.39,0.21
120,"MLT","Middle East and North Africa","Malta",1920,"M",57.27,0.57,0.28
120,"MLT","Middle East and North Africa","Malta",1925,"M",76.24,0.83,0.37
120,"MLT","Middle East and North Africa","Malta",1930,"M",95.19,1.19,0.49
120,"MLT","Middle East and North Africa","Malta",1935,"M",99.99,1.72,0.65
120,"MLT","Middle East and North Africa","Malta",1940,"M",99.99,2.47,0.86
120,"MLT","Middle East and North Africa","Malta",1945,"M",99.99,3.54,1.14
120,"MLT","Middle East and North Africa","Malta",1950,"M",99.99,5.05,1.26
120,"MLT","Middle East and North Africa","Malta",1955,"M",99.99,11.93,1.55
120,"MLT","Middle East and North Africa","Malta",1960,"M",74.02,24.18,3.21
120,"MLT","Middle East and North Africa","Malta",1965,"M",77.11,26.86,7.02
120,"MLT","Middle East and North Africa","Malta",1970,"M",88.00,49.96,7.53
120,"MLT","Middle East and North Africa","Malta",1975,"M",85.93,74.90,7.32
120,"MLT","Middle East and North Africa","Malta",1980,"M",90.85,64.85,4.22
120,"MLT","Middle East and North Africa","Malta",1985,"M",89.95,72.89,7.61
120,"MLT","Middle East and North Africa","Malta",1990,"M",99.99,80.00,14.23
120,"MLT","Middle East and North Africa","Malta",1995,"M",99.99,90.00,21.89
120,"MLT","Middle East and North Africa","Malta",2000,"M",93.78,79.41,18.11
120,"MLT","Middle East and North Africa","Malta",2005,"M",95.09,94.54,25.26
120,"MLT","Middle East and North Africa","Malta",2010,"M",93.22,96.08,30.29
29,"MAR","Middle East and North Africa","Morocco",1820,"M",0.01,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1825,"M",0.01,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1830,"M",0.01,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1835,"M",0.01,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1840,"M",0.01,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1845,"M",0.01,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1850,"M",0.02,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1855,"M",0.02,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1860,"M",0.03,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1865,"M",0.04,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1870,"M",0.06,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1875,"M",0.08,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1880,"M",0.12,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1885,"M",0.16,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1890,"M",0.22,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1895,"M",0.30,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1900,"M",0.42,0.01,0.01
29,"MAR","Middle East and North Africa","Morocco",1905,"M",0.58,0.02,0.01
29,"MAR","Middle East and North Africa","Morocco",1910,"M",0.79,0.03,0.01
29,"MAR","Middle East and North Africa","Morocco",1915,"M",1.09,0.04,0.01
29,"MAR","Middle East and North Africa","Morocco",1920,"M",1.79,0.18,0.06
29,"MAR","Middle East and North Africa","Morocco",1925,"M",2.45,0.20,0.08
29,"MAR","Middle East and North Africa","Morocco",1930,"M",4.67,0.21,0.10
29,"MAR","Middle East and North Africa","Morocco",1935,"M",5.88,0.22,0.13
29,"MAR","Middle East and North Africa","Morocco",1940,"M",5.79,0.34,0.18
29,"MAR","Middle East and North Africa","Morocco",1945,"M",5.94,0.55,0.04
29,"MAR","Middle East and North Africa","Morocco",1950,"M",23.49,1.06,0.10
29,"MAR","Middle East and North Africa","Morocco",1955,"M",31.96,1.89,0.12
29,"MAR","Middle East and North Africa","Morocco",1960,"M",39.48,1.32,0.05
29,"MAR","Middle East and North Africa","Morocco",1965,"M",47.86,21.07,0.05
29,"MAR","Middle East and North Africa","Morocco",1970,"M",49.21,9.86,0.18
29,"MAR","Middle East and North Africa","Morocco",1975,"M",58.50,17.88,2.72
29,"MAR","Middle East and North Africa","Morocco",1980,"M",70.47,24.83,7.38
29,"MAR","Middle East and North Africa","Morocco",1985,"M",77.45,27.84,11.80
29,"MAR","Middle East and North Africa","Morocco",1990,"M",67.58,31.87,13.23
29,"MAR","Middle East and North Africa","Morocco",1995,"M",80.34,37.23,13.18
29,"MAR","Middle East and North Africa","Morocco",2000,"M",85.85,34.12,10.01
29,"MAR","Middle East and North Africa","Morocco",2005,"M",94.42,40.21,14.07
29,"MAR","Middle East and North Africa","Morocco",2010,"M",99.99,50.04,15.02
102,"SYR","Middle East and North Africa","Syria",1820,"M",0.03,0.01,0.11
102,"SYR","Middle East and North Africa","Syria",1825,"M",0.05,0.01,0.13
102,"SYR","Middle East and North Africa","Syria",1830,"M",0.06,0.01,0.15
102,"SYR","Middle East and North Africa","Syria",1835,"M",0.09,0.01,0.18
102,"SYR","Middle East and North Africa","Syria",1840,"M",0.13,0.01,0.21
102,"SYR","Middle East and North Africa","Syria",1845,"M",0.18,0.01,0.42
102,"SYR","Middle East and North Africa","Syria",1850,"M",0.25,0.02,0.41
102,"SYR","Middle East and North Africa","Syria",1855,"M",0.34,0.02,0.40
102,"SYR","Middle East and North Africa","Syria",1860,"M",0.48,0.03,0.38
102,"SYR","Middle East and North Africa","Syria",1865,"M",0.67,0.03,0.37
102,"SYR","Middle East and North Africa","Syria",1870,"M",0.93,0.04,0.36
102,"SYR","Middle East and North Africa","Syria",1875,"M",1.30,0.06,0.34
102,"SYR","Middle East and North Africa","Syria",1880,"M",1.81,0.07,0.33
102,"SYR","Middle East and North Africa","Syria",1885,"M",2.51,0.09,0.32
102,"SYR","Middle East and North Africa","Syria",1890,"M",3.47,0.12,0.30
102,"SYR","Middle East and North Africa","Syria",1895,"M",4.80,0.16,0.29
102,"SYR","Middle East and North Africa","Syria",1900,"M",6.61,0.20,0.27
102,"SYR","Middle East and North Africa","Syria",1905,"M",9.05,0.26,0.26
102,"SYR","Middle East and North Africa","Syria",1910,"M",12.30,0.33,0.25
102,"SYR","Middle East and North Africa","Syria",1915,"M",16.58,0.42,0.23
102,"SYR","Middle East and North Africa","Syria",1920,"M",22.06,0.53,0.22
102,"SYR","Middle East and North Africa","Syria",1925,"M",28.89,0.68,0.20
102,"SYR","Middle East and North Africa","Syria",1930,"M",37.08,0.87,0.18
102,"SYR","Middle East and North Africa","Syria",1935,"M",36.25,1.10,0.16
102,"SYR","Middle East and North Africa","Syria",1940,"M",38.11,1.39,0.12
102,"SYR","Middle East and North Africa","Syria",1945,"M",44.76,1.76,0.23
102,"SYR","Middle East and North Africa","Syria",1950,"M",86.21,7.01,0.68
102,"SYR","Middle East and North Africa","Syria",1955,"M",74.69,9.88,1.31
102,"SYR","Middle East and North Africa","Syria",1960,"M",76.65,17.68,5.96
102,"SYR","Middle East and North Africa","Syria",1965,"M",87.66,31.44,12.85
102,"SYR","Middle East and North Africa","Syria",1970,"M",85.68,40.54,13.81
102,"SYR","Middle East and North Africa","Syria",1975,"M",99.99,48.75,17.68
102,"SYR","Middle East and North Africa","Syria",1980,"M",99.99,48.79,24.40
102,"SYR","Middle East and North Africa","Syria",1985,"M",99.99,62.70,21.79
102,"SYR","Middle East and North Africa","Syria",1990,"M",99.99,52.76,21.79
102,"SYR","Middle East and North Africa","Syria",1995,"M",99.28,40.67,21.38
102,"SYR","Middle East and North Africa","Syria",2000,"M",99.99,39.89,12.96
102,"SYR","Middle East and North Africa","Syria",2005,"M",99.99,63.35,18.96
102,"SYR","Middle East and North Africa","Syria",2010,"M",99.99,65.86,27.90
43,"TUN","Middle East and North Africa","Tunisia",1820,"M",0.01,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1825,"M",0.01,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1830,"M",0.01,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1835,"M",0.01,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1840,"M",0.01,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1845,"M",0.01,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1850,"M",0.02,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1855,"M",0.03,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1860,"M",0.05,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1865,"M",0.07,0.01,0.01
43,"TUN","Middle East and North Africa","Tunisia",1870,"M",0.10,0.02,0.01
43,"TUN","Middle East and North Africa","Tunisia",1875,"M",0.15,0.03,0.01
43,"TUN","Middle East and North Africa","Tunisia",1880,"M",0.22,0.04,0.01
43,"TUN","Middle East and North Africa","Tunisia",1885,"M",0.31,0.05,0.01
43,"TUN","Middle East and North Africa","Tunisia",1890,"M",0.46,0.07,0.01
43,"TUN","Middle East and North Africa","Tunisia",1895,"M",0.67,0.10,0.01
43,"TUN","Middle East and North Africa","Tunisia",1900,"M",0.98,0.14,0.01
43,"TUN","Middle East and North Africa","Tunisia",1905,"M",1.43,0.19,0.01
43,"TUN","Middle East and North Africa","Tunisia",1910,"M",2.07,0.27,0.02
43,"TUN","Middle East and North Africa","Tunisia",1915,"M",3.01,0.37,0.03
43,"TUN","Middle East and North Africa","Tunisia",1920,"M",4.34,0.52,0.04
43,"TUN","Middle East and North Africa","Tunisia",1925,"M",6.24,0.71,0.06
43,"TUN","Middle East and North Africa","Tunisia",1930,"M",8.92,0.98,0.09
43,"TUN","Middle East and North Africa","Tunisia",1935,"M",12.60,1.24,0.12
43,"TUN","Middle East and North Africa","Tunisia",1940,"M",17.58,1.33,0.18
43,"TUN","Middle East and North Africa","Tunisia",1945,"M",24.06,1.36,0.25
43,"TUN","Middle East and North Africa","Tunisia",1950,"M",32.15,5.20,0.44
43,"TUN","Middle East and North Africa","Tunisia",1955,"M",42.52,6.32,0.54
43,"TUN","Middle East and North Africa","Tunisia",1960,"M",66.57,14.66,0.89
43,"TUN","Middle East and North Africa","Tunisia",1965,"M",87.43,18.62,3.14
43,"TUN","Middle East and North Africa","Tunisia",1970,"M",89.49,26.66,4.63
43,"TUN","Middle East and North Africa","Tunisia",1975,"M",88.83,21.87,6.27
43,"TUN","Middle East and North Africa","Tunisia",1980,"M",92.69,28.81,6.96
43,"TUN","Middle East and North Africa","Tunisia",1985,"M",99.99,37.81,6.96
43,"TUN","Middle East and North Africa","Tunisia",1990,"M",99.99,47.92,10.09
43,"TUN","Middle East and North Africa","Tunisia",1995,"M",95.86,52.86,14.29
43,"TUN","Middle East and North Africa","Tunisia",2000,"M",97.71,57.32,20.98
43,"TUN","Middle East and North Africa","Tunisia",2005,"M",99.99,69.82,25.01
43,"TUN","Middle East and North Africa","Tunisia",2010,"M",99.99,74.42,29.14
3,"BEN","Sub-Saharan Africa","Benin",1820,"M",0.01,0.01,0.01
3,"BEN","Sub-Saharan Africa","Benin",1825,"M",0.01,0.01,0.01
3,"BEN","Sub-Saharan Africa","Benin",1830,"M",0.01,0.01,0.01
3,"BEN","Sub-Saharan Africa","Benin",1835,"M",0.01,0.01,0.01
3,"BEN","Sub-Saharan Africa","Benin",1840,"M",0.02,0.01,0.01
3,"BEN","Sub-Saharan Africa","Benin",1845,"M",0.03,0.01,0.01
3,"BEN","Sub-Saharan Africa","Benin",1850,"M",0.04,0.02,0.01
3,"BEN","Sub-Saharan Africa","Benin",1855,"M",0.05,0.02,0.01
3,"BEN","Sub-Saharan Africa","Benin",1860,"M",0.07,0.03,0.01
3,"BEN","Sub-Saharan Africa","Benin",1865,"M",0.10,0.04,0.01
3,"BEN","Sub-Saharan Africa","Benin",1870,"M",0.14,0.05,0.01
3,"BEN","Sub-Saharan Africa","Benin",1875,"M",0.19,0.06,0.01
3,"BEN","Sub-Saharan Africa","Benin",1880,"M",0.26,0.07,0.01
3,"BEN","Sub-Saharan Africa","Benin",1885,"M",0.35,0.10,0.01
3,"BEN","Sub-Saharan Africa","Benin",1890,"M",0.49,0.12,0.01
3,"BEN","Sub-Saharan Africa","Benin",1895,"M",0.67,0.15,0.01
3,"BEN","Sub-Saharan Africa","Benin",1900,"M",0.91,0.19,0.01
3,"BEN","Sub-Saharan Africa","Benin",1905,"M",1.25,0.25,0.01
3,"BEN","Sub-Saharan Africa","Benin",1910,"M",1.71,0.31,0.01
3,"BEN","Sub-Saharan Africa","Benin",1915,"M",2.34,0.39,0.01
3,"BEN","Sub-Saharan Africa","Benin",1920,"M",3.20,0.50,0.01
3,"BEN","Sub-Saharan Africa","Benin",1925,"M",4.36,0.63,0.01
3,"BEN","Sub-Saharan Africa","Benin",1930,"M",5.92,0.79,0.01
3,"BEN","Sub-Saharan Africa","Benin",1935,"M",8.00,1.00,0.01
3,"BEN","Sub-Saharan Africa","Benin",1940,"M",6.94,1.26,0.01
3,"BEN","Sub-Saharan Africa","Benin",1945,"M",14.09,1.59,0.01
3,"BEN","Sub-Saharan Africa","Benin",1950,"M",20.83,1.99,0.01
3,"BEN","Sub-Saharan Africa","Benin",1955,"M",27.14,2.50,0.01
3,"BEN","Sub-Saharan Africa","Benin",1960,"M",30.10,3.13,0.01
3,"BEN","Sub-Saharan Africa","Benin",1965,"M",36.05,4.07,0.01
3,"BEN","Sub-Saharan Africa","Benin",1970,"M",36.79,7.69,0.21
3,"BEN","Sub-Saharan Africa","Benin",1975,"M",52.60,14.04,1.43
3,"BEN","Sub-Saharan Africa","Benin",1980,"M",70.23,25.77,2.52
3,"BEN","Sub-Saharan Africa","Benin",1985,"M",68.51,18.16,4.15
3,"BEN","Sub-Saharan Africa","Benin",1990,"M",59.30,16.59,4.77
3,"BEN","Sub-Saharan Africa","Benin",1995,"M",68.25,15.27,4.33
3,"BEN","Sub-Saharan Africa","Benin",2000,"M",77.72,24.77,7.08
3,"BEN","Sub-Saharan Africa","Benin",2005,"M",93.30,27.16,8.52
3,"BEN","Sub-Saharan Africa","Benin",2010,"M",99.99,36.67,14.00
7,"CMR","Sub-Saharan Africa","Cameroon",1820,"M",0.05,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1825,"M",0.06,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1830,"M",0.08,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1835,"M",0.10,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1840,"M",0.12,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1845,"M",0.16,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1850,"M",0.20,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1855,"M",0.25,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1860,"M",0.32,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1865,"M",0.40,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1870,"M",0.51,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1875,"M",0.64,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1880,"M",0.81,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1885,"M",2.76,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1890,"M",4.69,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1895,"M",2.83,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1900,"M",1.05,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1905,"M",2.17,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1910,"M",3.29,0.01,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1915,"M",3.35,0.01,0.02
7,"CMR","Sub-Saharan Africa","Cameroon",1920,"M",3.42,0.01,0.02
7,"CMR","Sub-Saharan Africa","Cameroon",1925,"M",4.40,0.01,0.03
7,"CMR","Sub-Saharan Africa","Cameroon",1930,"M",5.39,0.02,0.04
7,"CMR","Sub-Saharan Africa","Cameroon",1935,"M",12.27,0.03,0.06
7,"CMR","Sub-Saharan Africa","Cameroon",1940,"M",18.96,0.04,0.08
7,"CMR","Sub-Saharan Africa","Cameroon",1945,"M",34.39,0.59,0.12
7,"CMR","Sub-Saharan Africa","Cameroon",1950,"M",41.49,0.44,0.19
7,"CMR","Sub-Saharan Africa","Cameroon",1955,"M",68.28,1.05,0.26
7,"CMR","Sub-Saharan Africa","Cameroon",1960,"M",57.62,2.21,0.36
7,"CMR","Sub-Saharan Africa","Cameroon",1965,"M",74.00,6.02,0.59
7,"CMR","Sub-Saharan Africa","Cameroon",1970,"M",72.97,8.01,0.93
7,"CMR","Sub-Saharan Africa","Cameroon",1975,"M",74.97,15.00,2.21
7,"CMR","Sub-Saharan Africa","Cameroon",1980,"M",81.48,18.99,2.71
7,"CMR","Sub-Saharan Africa","Cameroon",1985,"M",84.52,21.08,4.01
7,"CMR","Sub-Saharan Africa","Cameroon",1990,"M",80.95,24.74,6.61
7,"CMR","Sub-Saharan Africa","Cameroon",1995,"M",65.29,28.46,7.09
7,"CMR","Sub-Saharan Africa","Cameroon",2000,"M",65.09,26.42,6.00
7,"CMR","Sub-Saharan Africa","Cameroon",2005,"M",80.43,23.85,6.99
7,"CMR","Sub-Saharan Africa","Cameroon",2010,"M",98.48,32.71,11.99
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1820,"M",1.21,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1825,"M",1.37,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1830,"M",1.56,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1835,"M",1.77,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1840,"M",2.01,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1845,"M",2.28,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1850,"M",2.59,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1855,"M",2.47,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1860,"M",2.85,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1865,"M",3.28,0.01,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1870,"M",3.78,0.01,0.02
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1875,"M",4.35,0.01,0.02
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1880,"M",5.00,0.01,0.03
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1885,"M",5.73,0.01,0.04
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1890,"M",6.56,0.01,0.05
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1895,"M",7.50,0.01,0.06
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1900,"M",8.56,0.01,0.08
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1905,"M",9.75,0.01,0.10
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1910,"M",11.08,0.02,0.13
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1915,"M",12.57,0.03,0.16
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1920,"M",14.22,0.04,0.21
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1925,"M",16.04,0.06,0.26
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1930,"M",18.05,0.09,0.33
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1935,"M",20.24,0.14,0.42
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1940,"M",22.63,0.20,0.53
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1945,"M",25.21,0.30,0.68
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1950,"M",27.98,0.45,0.85
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1955,"M",30.93,0.67,1.07
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1960,"M",34.13,0.99,1.34
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1965,"M",37.46,1.47,1.66
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1970,"M",40.89,6.95,2.07
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1975,"M",44.44,12.47,2.59
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1980,"M",48.07,18.02,3.25
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1985,"M",51.72,23.63,4.07
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1990,"M",55.92,27.15,5.34
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1995,"M",60.79,27.18,6.61
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2000,"M",67.31,25.40,9.92
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2005,"M",62.75,33.85,13.95
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2010,"M",71.32,43.50,9.97
17,"GHA","Sub-Saharan Africa","Ghana",1820,"M",0.13,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1825,"M",0.17,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1830,"M",0.21,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1835,"M",0.27,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1840,"M",0.35,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1845,"M",0.44,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1850,"M",0.56,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1855,"M",0.72,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1860,"M",0.92,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1865,"M",1.17,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1870,"M",1.49,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1875,"M",1.89,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1880,"M",2.40,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1885,"M",3.05,0.01,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1890,"M",3.86,0.02,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1895,"M",4.89,0.03,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1900,"M",6.17,0.04,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1905,"M",7.78,0.05,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1910,"M",9.76,0.08,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1915,"M",12.21,0.11,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1920,"M",14.56,0.15,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1925,"M",15.98,0.15,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1930,"M",14.63,0.23,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1935,"M",13.95,0.17,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1940,"M",18.08,2.24,0.02
17,"GHA","Sub-Saharan Africa","Ghana",1945,"M",38.15,4.67,0.02
17,"GHA","Sub-Saharan Africa","Ghana",1950,"M",34.66,7.01,0.03
17,"GHA","Sub-Saharan Africa","Ghana",1955,"M",59.89,12.28,0.09
17,"GHA","Sub-Saharan Africa","Ghana",1960,"M",40.59,2.95,0.34
17,"GHA","Sub-Saharan Africa","Ghana",1965,"M",63.41,14.73,1.21
17,"GHA","Sub-Saharan Africa","Ghana",1970,"M",72.80,16.26,1.37
17,"GHA","Sub-Saharan Africa","Ghana",1975,"M",80.13,41.66,1.86
17,"GHA","Sub-Saharan Africa","Ghana",1980,"M",81.69,41.49,1.87
17,"GHA","Sub-Saharan Africa","Ghana",1985,"M",70.44,48.29,2.16
17,"GHA","Sub-Saharan Africa","Ghana",1990,"M",85.15,42.74,2.17
17,"GHA","Sub-Saharan Africa","Ghana",1995,"M",85.09,45.08,2.19
17,"GHA","Sub-Saharan Africa","Ghana",2000,"M",84.32,43.77,4.95
17,"GHA","Sub-Saharan Africa","Ghana",2005,"M",85.53,46.06,8.02
17,"GHA","Sub-Saharan Africa","Ghana",2010,"M",99.99,55.76,11.03
21,"KEN","Sub-Saharan Africa","Kenya",1820,"M",0.02,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1825,"M",0.02,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1830,"M",0.03,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1835,"M",0.04,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1840,"M",0.06,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1845,"M",0.08,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1850,"M",0.11,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1855,"M",0.16,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1860,"M",0.21,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1865,"M",0.29,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1870,"M",0.40,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1875,"M",0.55,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1880,"M",0.75,0.01,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1885,"M",1.02,0.01,0.01
