BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
43,"TUN","Middle East and North Africa","Tunisia",1885,"MF",0.18,0.03,0.00
43,"TUN","Middle East and North Africa","Tunisia",1890,"MF",0.27,0.05,0.00
43,"TUN","Middle East and North Africa","Tunisia",1895,"MF",0.40,0.06,0.00
43,"TUN","Middle East and North Africa","Tunisia",1900,"MF",0.58,0.09,0.01
43,"TUN","Middle East and North Africa","Tunisia",1905,"MF",0.86,0.12,0.01
43,"TUN","Middle East and North Africa","Tunisia",1910,"MF",1.26,0.17,0.01
43,"TUN","Middle East and North Africa","Tunisia",1915,"MF",1.84,0.24,0.02
43,"TUN","Middle East and North Africa","Tunisia",1920,"MF",2.69,0.34,0.02
43,"TUN","Middle East and North Africa","Tunisia",1925,"MF",3.90,0.48,0.03
43,"TUN","Middle East and North Africa","Tunisia",1930,"MF",5.64,0.66,0.05
43,"TUN","Middle East and North Africa","Tunisia",1935,"MF",8.09,0.81,0.07
43,"TUN","Middle East and North Africa","Tunisia",1940,"MF",11.47,0.92,0.10
43,"TUN","Middle East and North Africa","Tunisia",1945,"MF",16.03,1.13,0.15
43,"TUN","Middle East and North Africa","Tunisia",1950,"MF",21.95,3.68,0.26
43,"TUN","Middle East and North Africa","Tunisia",1955,"MF",30.75,4.52,0.32
43,"TUN","Middle East and North Africa","Tunisia",1960,"MF",50.16,9.71,0.60
43,"TUN","Middle East and North Africa","Tunisia",1965,"MF",69.16,12.95,1.90
43,"TUN","Middle East and North Africa","Tunisia",1970,"MF",76.00,18.62,2.90
43,"TUN","Middle East and North Africa","Tunisia",1975,"MF",75.94,17.00,4.20
43,"TUN","Middle East and North Africa","Tunisia",1980,"MF",83.00,23.00,5.10
43,"TUN","Middle East and North Africa","Tunisia",1985,"MF",95.00,32.00,5.50
43,"TUN","Middle East and North Africa","Tunisia",1990,"MF",96.00,44.00,8.40
43,"TUN","Middle East and North Africa","Tunisia",1995,"MF",92.80,51.24,12.90
43,"TUN","Middle East and North Africa","Tunisia",2000,"MF",97.26,60.19,19.00
43,"TUN","Middle East and North Africa","Tunisia",2005,"MF",100.00,71.90,30.00
43,"TUN","Middle East and North Africa","Tunisia",2010,"MF",100.00,76.09,36.00
3,"BEN","Sub-Saharan Africa","Benin",1820,"MF",0.00,0.00,0.00
3,"BEN","Sub-Saharan Africa","Benin",1825,"MF",0.01,0.00,0.00
3,"BEN","Sub-Saharan Africa","Benin",1830,"MF",0.01,0.00,0.00
3,"BEN","Sub-Saharan Africa","Benin",1835,"MF",0.01,0.00,0.00
3,"BEN","Sub-Saharan Africa","Benin",1840,"MF",0.01,0.01,0.00
3,"BEN","Sub-Saharan Africa","Benin",1845,"MF",0.02,0.01,0.00
3,"BEN","Sub-Saharan Africa","Benin",1850,"MF",0.03,0.01,0.00
3,"BEN","Sub-Saharan Africa","Benin",1855,"MF",0.03,0.01,0.00
3,"BEN","Sub-Saharan Africa","Benin",1860,"MF",0.05,0.01,0.00
3,"BEN","Sub-Saharan Africa","Benin",1865,"MF",0.07,0.02,0.00
3,"BEN","Sub-Saharan Africa","Benin",1870,"MF",0.09,0.02,0.00
3,"BEN","Sub-Saharan Africa","Benin",1875,"MF",0.12,0.03,0.00
3,"BEN","Sub-Saharan Africa","Benin",1880,"MF",0.17,0.04,0.00
3,"BEN","Sub-Saharan Africa","Benin",1885,"MF",0.23,0.05,0.00
3,"BEN","Sub-Saharan Africa","Benin",1890,"MF",0.31,0.06,0.00
3,"BEN","Sub-Saharan Africa","Benin",1895,"MF",0.43,0.08,0.00
3,"BEN","Sub-Saharan Africa","Benin",1900,"MF",0.58,0.11,0.00
3,"BEN","Sub-Saharan Africa","Benin",1905,"MF",0.80,0.13,0.00
3,"BEN","Sub-Saharan Africa","Benin",1910,"MF",1.09,0.17,0.00
3,"BEN","Sub-Saharan Africa","Benin",1915,"MF",1.48,0.22,0.00
3,"BEN","Sub-Saharan Africa","Benin",1920,"MF",2.02,0.28,0.00
3,"BEN","Sub-Saharan Africa","Benin",1925,"MF",2.74,0.36,0.00
3,"BEN","Sub-Saharan Africa","Benin",1930,"MF",3.72,0.46,0.00
3,"BEN","Sub-Saharan Africa","Benin",1935,"MF",5.02,0.59,0.00
3,"BEN","Sub-Saharan Africa","Benin",1940,"MF",4.96,0.75,0.00
3,"BEN","Sub-Saharan Africa","Benin",1945,"MF",8.88,0.96,0.00
3,"BEN","Sub-Saharan Africa","Benin",1950,"MF",12.80,1.23,0.00
3,"BEN","Sub-Saharan Africa","Benin",1955,"MF",16.73,1.57,0.00
3,"BEN","Sub-Saharan Africa","Benin",1960,"MF",20.65,2.00,0.00
3,"BEN","Sub-Saharan Africa","Benin",1965,"MF",26.00,3.00,0.00
3,"BEN","Sub-Saharan Africa","Benin",1970,"MF",28.25,5.00,0.10
3,"BEN","Sub-Saharan Africa","Benin",1975,"MF",39.23,9.00,0.80
3,"BEN","Sub-Saharan Africa","Benin",1980,"MF",50.22,16.00,1.60
3,"BEN","Sub-Saharan Africa","Benin",1985,"MF",51.00,13.00,2.40
3,"BEN","Sub-Saharan Africa","Benin",1990,"MF",45.00,11.00,2.70
3,"BEN","Sub-Saharan Africa","Benin",1995,"MF",53.28,11.04,2.60
3,"BEN","Sub-Saharan Africa","Benin",2000,"MF",64.87,17.43,4.00
3,"BEN","Sub-Saharan Africa","Benin",2005,"MF",82.38,26.91,6.00
3,"BEN","Sub-Saharan Africa","Benin",2010,"MF",100.00,36.76,10.00
7,"CMR","Sub-Saharan Africa","Cameroon",1820,"MF",0.04,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1825,"MF",0.06,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1830,"MF",0.07,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1835,"MF",0.09,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1840,"MF",0.11,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1845,"MF",0.14,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1850,"MF",0.18,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1855,"MF",0.22,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1860,"MF",0.28,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1865,"MF",0.36,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1870,"MF",0.45,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1875,"MF",0.57,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1880,"MF",0.72,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1885,"MF",2.45,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1890,"MF",4.19,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1895,"MF",2.57,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1900,"MF",0.95,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1905,"MF",1.96,0.00,0.00
7,"CMR","Sub-Saharan Africa","Cameroon",1910,"MF",2.97,0.00,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1915,"MF",3.02,0.00,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1920,"MF",3.08,0.00,0.01
7,"CMR","Sub-Saharan Africa","Cameroon",1925,"MF",3.95,0.01,0.02
7,"CMR","Sub-Saharan Africa","Cameroon",1930,"MF",4.83,0.01,0.02
7,"CMR","Sub-Saharan Africa","Cameroon",1935,"MF",10.96,0.02,0.03
7,"CMR","Sub-Saharan Africa","Cameroon",1940,"MF",17.09,0.02,0.05
7,"CMR","Sub-Saharan Africa","Cameroon",1945,"MF",25.68,0.32,0.07
7,"CMR","Sub-Saharan Africa","Cameroon",1950,"MF",30.58,0.29,0.09
7,"CMR","Sub-Saharan Africa","Cameroon",1955,"MF",45.23,0.81,0.13
7,"CMR","Sub-Saharan Africa","Cameroon",1960,"MF",44.26,1.60,0.18
7,"CMR","Sub-Saharan Africa","Cameroon",1965,"MF",64.00,4.00,0.30
7,"CMR","Sub-Saharan Africa","Cameroon",1970,"MF",64.00,6.00,0.50
7,"CMR","Sub-Saharan Africa","Cameroon",1975,"MF",69.00,11.00,1.30
7,"CMR","Sub-Saharan Africa","Cameroon",1980,"MF",75.41,15.00,1.60
7,"CMR","Sub-Saharan Africa","Cameroon",1985,"MF",79.05,18.16,2.20
7,"CMR","Sub-Saharan Africa","Cameroon",1990,"MF",76.00,22.11,3.30
7,"CMR","Sub-Saharan Africa","Cameroon",1995,"MF",62.48,24.03,3.79
7,"CMR","Sub-Saharan Africa","Cameroon",2000,"MF",60.88,23.58,5.00
7,"CMR","Sub-Saharan Africa","Cameroon",2005,"MF",74.03,23.58,6.00
7,"CMR","Sub-Saharan Africa","Cameroon",2010,"MF",92.07,32.57,11.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1820,"MF",1.19,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1825,"MF",1.36,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1830,"MF",1.54,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1835,"MF",1.75,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1840,"MF",1.99,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1845,"MF",2.26,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1850,"MF",2.56,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1855,"MF",2.91,0.00,0.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1860,"MF",3.30,0.00,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1865,"MF",3.73,0.00,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1870,"MF",4.23,0.00,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1875,"MF",4.79,0.00,0.01
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1880,"MF",5.41,0.00,0.02
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1885,"MF",6.12,0.00,0.02
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1890,"MF",6.91,0.00,0.03
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1895,"MF",7.79,0.00,0.03
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1900,"MF",8.77,0.01,0.04
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1905,"MF",9.87,0.01,0.05
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1910,"MF",11.08,0.01,0.07
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1915,"MF",12.43,0.02,0.09
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1920,"MF",13.91,0.03,0.11
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1925,"MF",15.54,0.04,0.14
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1930,"MF",17.32,0.06,0.18
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1935,"MF",19.26,0.09,0.23
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1940,"MF",21.36,0.13,0.30
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1945,"MF",23.63,0.20,0.38
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1950,"MF",26.05,0.30,0.48
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1955,"MF",28.64,0.45,0.62
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1960,"MF",31.37,0.67,0.78
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1965,"MF",34.24,1.00,1.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1970,"MF",37.23,4.85,1.27
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1975,"MF",40.32,8.70,1.61
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1980,"MF",43.50,12.54,2.05
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1985,"MF",46.73,16.39,2.60
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1990,"MF",50.00,20.24,3.50
20,"CIV","Sub-Saharan Africa","Cote dIvoire",1995,"MF",52.44,20.24,4.40
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2000,"MF",58.38,19.88,7.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2005,"MF",56.59,27.12,10.00
20,"CIV","Sub-Saharan Africa","Cote dIvoire",2010,"MF",64.96,35.83,8.00
17,"GHA","Sub-Saharan Africa","Ghana",1820,"MF",0.07,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1825,"MF",0.09,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1830,"MF",0.11,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1835,"MF",0.14,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1840,"MF",0.18,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1845,"MF",0.24,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1850,"MF",0.30,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1855,"MF",0.39,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1860,"MF",0.49,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1865,"MF",0.63,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1870,"MF",0.81,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1875,"MF",1.03,0.00,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1880,"MF",1.32,0.01,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1885,"MF",1.69,0.01,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1890,"MF",2.15,0.01,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1895,"MF",2.74,0.02,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1900,"MF",3.48,0.02,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1905,"MF",4.41,0.03,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1910,"MF",5.58,0.05,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1915,"MF",7.04,0.07,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1920,"MF",8.52,0.09,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1925,"MF",9.62,0.09,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1930,"MF",9.43,0.13,0.00
17,"GHA","Sub-Saharan Africa","Ghana",1935,"MF",9.73,0.11,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1940,"MF",12.67,1.47,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1945,"MF",23.98,2.83,0.01
17,"GHA","Sub-Saharan Africa","Ghana",1950,"MF",23.57,4.18,0.02
17,"GHA","Sub-Saharan Africa","Ghana",1955,"MF",43.88,7.60,0.06
17,"GHA","Sub-Saharan Africa","Ghana",1960,"MF",33.00,2.00,0.20
17,"GHA","Sub-Saharan Africa","Ghana",1965,"MF",59.92,8.67,0.70
17,"GHA","Sub-Saharan Africa","Ghana",1970,"MF",55.58,9.33,0.80
17,"GHA","Sub-Saharan Africa","Ghana",1975,"MF",61.66,24.67,1.10
17,"GHA","Sub-Saharan Africa","Ghana",1980,"MF",63.39,24.67,1.30
17,"GHA","Sub-Saharan Africa","Ghana",1985,"MF",57.32,26.00,1.40
17,"GHA","Sub-Saharan Africa","Ghana",1990,"MF",66.87,25.33,1.40
17,"GHA","Sub-Saharan Africa","Ghana",1995,"MF",66.87,26.60,1.50
17,"GHA","Sub-Saharan Africa","Ghana",2000,"MF",81.71,39.94,3.00
17,"GHA","Sub-Saharan Africa","Ghana",2005,"MF",84.75,46.06,6.00
17,"GHA","Sub-Saharan Africa","Ghana",2010,"MF",100.00,56.25,9.00
21,"KEN","Sub-Saharan Africa","Kenya",1820,"MF",0.01,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1825,"MF",0.01,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1830,"MF",0.02,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1835,"MF",0.02,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1840,"MF",0.03,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1845,"MF",0.05,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1850,"MF",0.06,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1855,"MF",0.09,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1860,"MF",0.12,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1865,"MF",0.16,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1870,"MF",0.23,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1875,"MF",0.31,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1880,"MF",0.43,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1885,"MF",0.59,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1890,"MF",0.82,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1895,"MF",1.12,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1900,"MF",1.55,0.00,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1905,"MF",2.12,0.01,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1910,"MF",2.91,0.01,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1915,"MF",3.97,0.01,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1920,"MF",5.40,0.02,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1925,"MF",7.31,0.03,0.00
21,"KEN","Sub-Saharan Africa","Kenya",1930,"MF",9.82,0.04,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1935,"MF",11.29,0.06,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1940,"MF",13.28,0.11,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1945,"MF",23.84,0.17,0.01
21,"KEN","Sub-Saharan Africa","Kenya",1950,"MF",34.71,1.65,0.02
21,"KEN","Sub-Saharan Africa","Kenya",1955,"MF",36.78,1.09,0.03
21,"KEN","Sub-Saharan Africa","Kenya",1960,"MF",41.56,1.69,0.10
21,"KEN","Sub-Saharan Africa","Kenya",1965,"MF",47.75,3.38,0.30
21,"KEN","Sub-Saharan Africa","Kenya",1970,"MF",51.28,7.62,0.90
21,"KEN","Sub-Saharan Africa","Kenya",1975,"MF",84.00,11.00,0.80
21,"KEN","Sub-Saharan Africa","Kenya",1980,"MF",86.00,15.23,0.90
21,"KEN","Sub-Saharan Africa","Kenya",1985,"MF",77.73,16.92,1.20
21,"KEN","Sub-Saharan Africa","Kenya",1990,"MF",78.56,24.54,1.60
21,"KEN","Sub-Saharan Africa","Kenya",1995,"MF",73.95,23.76,2.00
21,"KEN","Sub-Saharan Africa","Kenya",2000,"MF",90.41,33.00,3.00
21,"KEN","Sub-Saharan Africa","Kenya",2005,"MF",100.00,41.00,3.00
21,"KEN","Sub-Saharan Africa","Kenya",2010,"MF",100.00,50.00,4.00
25,"MWI","Sub-Saharan Africa","Malawi",1820,"MF",0.02,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1825,"MF",0.03,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1830,"MF",0.04,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1835,"MF",0.05,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1840,"MF",0.07,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1845,"MF",0.10,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1850,"MF",0.14,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1855,"MF",0.20,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1860,"MF",0.28,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1865,"MF",0.40,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1870,"MF",0.56,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1875,"MF",0.78,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1880,"MF",1.09,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1885,"MF",1.53,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1890,"MF",2.13,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1895,"MF",2.97,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1900,"MF",4.13,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1905,"MF",5.71,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1910,"MF",7.84,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1915,"MF",10.68,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1920,"MF",14.39,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1925,"MF",19.12,0.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1930,"MF",24.95,0.01,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1935,"MF",31.87,0.01,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1940,"MF",39.71,0.02,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1945,"MF",48.14,0.02,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1950,"MF",59.96,0.06,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1955,"MF",58.09,0.56,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1960,"MF",48.33,0.50,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1965,"MF",31.74,1.00,0.00
25,"MWI","Sub-Saharan Africa","Malawi",1970,"MF",32.46,1.30,0.30
25,"MWI","Sub-Saharan Africa","Malawi",1975,"MF",40.00,2.00,0.50
25,"MWI","Sub-Saharan Africa","Malawi",1980,"MF",44.00,2.00,0.70
25,"MWI","Sub-Saharan Africa","Malawi",1985,"MF",46.00,2.00,0.60
25,"MWI","Sub-Saharan Africa","Malawi",1990,"MF",48.00,2.00,0.70
25,"MWI","Sub-Saharan Africa","Malawi",1995,"MF",100.00,5.88,0.80
25,"MWI","Sub-Saharan Africa","Malawi",2000,"MF",100.00,30.13,0.00
25,"MWI","Sub-Saharan Africa","Malawi",2005,"MF",100.00,25.45,1.00
25,"MWI","Sub-Saharan Africa","Malawi",2010,"MF",100.00,29.63,1.00
26,"MLI","Sub-Saharan Africa","Mali",1820,"MF",0.00,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1825,"MF",0.00,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1830,"MF",0.01,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1835,"MF",0.01,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1840,"MF",0.01,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1845,"MF",0.01,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1850,"MF",0.02,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1855,"MF",0.02,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1860,"MF",0.03,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1865,"MF",0.03,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1870,"MF",0.05,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1875,"MF",0.06,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1880,"MF",0.08,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1885,"MF",0.11,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1890,"MF",0.14,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1895,"MF",0.18,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1900,"MF",0.24,0.00,0.00
26,"MLI","Sub-Saharan Africa","Mali",1905,"MF",0.32,0.01,0.00
26,"MLI","Sub-Saharan Africa","Mali",1910,"MF",0.42,0.01,0.00
26,"MLI","Sub-Saharan Africa","Mali",1915,"MF",0.55,0.01,0.00
26,"MLI","Sub-Saharan Africa","Mali",1920,"MF",0.72,0.02,0.00
26,"MLI","Sub-Saharan Africa","Mali",1925,"MF",0.95,0.03,0.00
26,"MLI","Sub-Saharan Africa","Mali",1930,"MF",1.25,0.04,0.00
26,"MLI","Sub-Saharan Africa","Mali",1935,"MF",1.65,0.06,0.00
26,"MLI","Sub-Saharan Africa","Mali",1940,"MF",1.62,0.05,0.00
26,"MLI","Sub-Saharan Africa","Mali",1945,"MF",2.61,0.03,0.00
26,"MLI","Sub-Saharan Africa","Mali",1950,"MF",3.60,0.16,0.00
26,"MLI","Sub-Saharan Africa","Mali",1955,"MF",4.89,0.20,0.00
26,"MLI","Sub-Saharan Africa","Mali",1960,"MF",6.67,0.60,0.00
26,"MLI","Sub-Saharan Africa","Mali",1965,"MF",16.00,2.40,0.00
26,"MLI","Sub-Saharan Africa","Mali",1970,"MF",15.00,3.00,0.20
26,"MLI","Sub-Saharan Africa","Mali",1975,"MF",18.00,5.00,0.60
26,"MLI","Sub-Saharan Africa","Mali",1980,"MF",17.00,6.00,0.30
26,"MLI","Sub-Saharan Africa","Mali",1985,"MF",15.00,4.50,0.90
26,"MLI","Sub-Saharan Africa","Mali",1990,"MF",19.00,5.00,0.80
26,"MLI","Sub-Saharan Africa","Mali",1995,"MF",24.82,6.66,1.00
26,"MLI","Sub-Saharan Africa","Mali",2000,"MF",51.21,14.64,2.00
26,"MLI","Sub-Saharan Africa","Mali",2005,"MF",65.13,21.58,5.00
26,"MLI","Sub-Saharan Africa","Mali",2010,"MF",78.43,34.81,7.00
28,"MUS","Sub-Saharan Africa","Mauritius",1820,"MF",1.77,0.01,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1825,"MF",2.16,0.01,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1830,"MF",2.64,0.01,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1835,"MF",3.22,0.02,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1840,"MF",3.92,0.02,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1845,"MF",4.77,0.03,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1850,"MF",5.79,0.04,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1855,"MF",7.01,0.05,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1860,"MF",8.47,0.07,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1865,"MF",10.20,0.09,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1870,"MF",12.23,0.12,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1875,"MF",16.55,0.16,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1880,"MF",20.86,0.21,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1885,"MF",25.12,0.28,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1890,"MF",29.37,0.38,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1895,"MF",29.40,0.50,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1900,"MF",29.44,0.66,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1905,"MF",31.43,0.87,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1910,"MF",33.42,1.15,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1915,"MF",38.08,1.51,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1920,"MF",44.76,1.85,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1925,"MF",52.03,2.14,0.00
28,"MUS","Sub-Saharan Africa","Mauritius",1930,"MF",50.13,2.19,0.01
